Scenario;Type;Commit;Timer (in ms);Heap Memory (in Mb);Direct Memory (in Mb);Target Store Size;Cacheline length
MultiVersionColumnImprintsSecondaryRecordIndex;3;217;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;4;210;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;5;229;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;6;226;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;7;218;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;8;204;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;9;224;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;10;217;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;11;284;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;12;193;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;13;226;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;14;239;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;15;208;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;16;206;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;17;240;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;18;236;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;19;243;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;20;258;0;20;100;32
MultiVersionColumnImprintsSecondaryRecordIndex;1;86;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;2;202;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;3;196;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;4;220;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;5;207;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;6;214;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;7;197;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;8;204;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;9;205;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;10;203;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;11;215;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;12;199;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;13;205;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;14;223;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;15;218;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;16;221;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;17;219;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;18;210;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;19;220;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;20;204;0;12;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;1;94;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;2;256;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;3;216;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;4;212;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;5;207;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;6;198;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;7;199;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;8;194;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;9;182;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;10;217;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;11;186;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;12;182;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;13;207;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;14;188;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;15;203;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;16;202;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;17;212;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;18;198;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;19;191;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;20;189;0;40;100;8
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;1;80;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;2;207;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;3;234;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;4;227;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;5;248;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;6;229;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;7;264;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;8;223;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;9;209;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;10;212;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;11;195;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;12;193;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;13;192;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;14;219;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;15;199;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;16;213;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;17;217;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;18;209;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;19;199;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;20;193;0;20;100;16
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;1;92;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;2;214;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;3;201;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;4;207;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;5;207;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;6;212;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;7;216;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;8;195;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;9;220;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;10;191;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;11;205;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;12;192;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;13;203;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;14;199;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;15;203;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;16;205;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;17;191;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;18;192;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;19;227;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;20;203;0;10;100;32
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;1;85;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;2;190;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;3;214;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;4;198;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;5;210;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;6;209;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;7;211;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;8;207;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;9;202;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;10;206;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;11;204;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;12;198;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;13;184;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;14;192;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;15;192;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;16;215;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;17;223;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;18;204;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;19;206;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndexWithoutRLECompression;20;202;0;5;100;64
MultiVersionColumnImprintsSecondaryRecordIndex;1;0;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;2;11;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;3;9;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;4;10;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;5;8;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;6;10;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;7;11;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;8;9;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;9;10;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;10;10;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;11;11;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;12;9;0;46;100;8
MultiVersionColumnImprintsSecondaryRecordIndex;13;9;0;46;100;8
